Start,End,Distance
5721,4377,
5721,4379,37.73
5721,4381,93.67
5721,4385,65.65
5721,4389,82.97
5721,4400,32.51
5721,4414,33.57
5721,4415,63.4
5721,4418,112.1
5721,4422,192.17
5721,4426,56.56
5721,4432,58.0
5721,4433,184.77
5721,4438,102.78
5721,4443,43.01
5721,4467,188.05
5721,4472,102.22
5721,4480,193.75
5721,4482,28.78
5721,4495,26.48
5721,4496,44.64
5721,4498,29.05
5721,4501,86.46
5721,4512,104.81
5721,4519,51.99
5721,4536,103.53
5721,4545,
5721,4550,71.91
5721,4568,27.96
5721,4601,72.39
5721,4603,151.88
5721,4617,69.98
5721,4622,108.0
5721,4624,
5721,4625,56.95
5721,4631,205.84
5721,4644,
5721,4652,67.54
5721,4681,179.26
5721,4686,73.56
5721,4696,29.93
5721,4716,33.73
5721,4717,78.66
5721,4721,56.91
5721,4732,42.9
5721,4740,73.8
5721,4759,54.33
5721,4765,50.5
5721,4769,48.84
5721,4771,71.57
5721,4772,147.13
5721,4805,104.16
5721,4806,120.15
5721,4809,97.38
5721,4817,62.18
5721,4832,65.63
5721,4850,99.95
5721,4852,93.93
5721,4853,54.25
5721,4863,69.0
5721,4878,172.66
5721,4888,48.8
5721,4889,65.4
5721,4910,92.56
5721,4915,49.24
5721,4919,30.18
5721,4925,111.26
5721,4931,87.62
5721,4942,92.86
5721,4946,46.48
5721,4953,104.69
5721,4963,52.53
5721,4964,41.63
5721,4968,7.49
5721,4969,74.39
5721,4970,90.91
5721,4996,133.63
5721,5005,23.9
5721,5033,79.72
5721,5039,72.94
5721,5049,135.75
5721,5050,36.77
5721,5051,63.82
5721,5054,128.82
5721,5067,18.78
5721,5076,68.32
5721,5086,201.26
5721,5087,64.23
5721,5095,178.14
5721,5096,83.96
5721,5105,104.51
5721,5106,34.45
5721,5111,104.03
5721,5118,122.81
5721,5120,67.28
5721,5125,7.96
5721,5137,77.91
5721,5140,15.36
5721,5143,43.69
5721,5155,88.36
5721,5162,18.78
5721,5164,46.47
5721,5174,44.08
5721,5181,57.05
5721,5189,125.4
5721,5200,70.87
5721,5201,137.49
5721,5205,106.93
5721,5207,84.11
5721,5212,71.26
5721,5213,177.93
5721,5215,31.78
5721,5226,117.03
5721,5229,80.04
5721,5231,
5721,5232,22.67
5721,5233,102.27
5721,5241,34.9
5721,5257,77.74
5721,5259,58.92
5721,5261,47.63
5721,5292,197.42
5721,5304,132.13
5721,5309,132.43
5721,5311,82.61
5721,5315,139.04
5721,5322,43.58
5721,5325,39.14
5721,5333,169.37
5721,5335,24.86
5721,5339,175.45
5721,5351,84.55
5721,5357,131.72
5721,5372,99.34
5721,5373,21.42
5721,5375,89.46
5721,5379,216.7
5721,5382,110.57
5721,5389,127.25
5721,5414,68.97
5721,5419,186.54
5721,5426,95.11
5721,5435,83.12
5721,5440,13.32
5721,5443,160.49
5721,5463,33.96
5721,5466,40.99
5721,5473,90.76
5721,5478,109.72
5721,5491,20.33
5721,5492,83.24
5721,5493,23.77
5721,5496,70.97
5721,5499,133.62
5721,5519,48.47
5721,5522,112.9
5721,5530,31.18
5721,5545,131.23
5721,5562,91.07
5721,5568,160.98
5721,5579,172.62
5721,5584,47.75
5721,5601,51.84
5721,5602,25.45
5721,5606,95.95
5721,5616,34.1
5721,5619,86.44
5721,5620,100.64
5721,5622,219.76
5721,5626,61.9
5721,5633,87.81
5721,5637,62.9
5721,5643,16.9
5721,5647,41.49
5721,5660,106.38
5721,5664,8.72
5721,5669,167.8
5721,5676,60.27
5721,5677,59.72
5721,5679,
5721,5685,33.94
5721,5686,60.57
5721,5690,61.23
5721,5694,206.5
5721,5699,92.42
5721,5700,50.78
5721,5721,0.0
5721,5722,154.91
5721,5723,57.24
5721,5729,46.38
5721,5738,75.2
5721,5739,49.26
5721,5741,47.78
5721,5747,181.75
5721,5754,44.3
5721,5763,66.32
5721,5764,30.41
5721,5768,87.16
5721,5769,101.87
5721,5771,110.67
5721,5782,142.09
5721,5789,56.36
5721,5793,104.48
5721,5795,90.29
5721,5801,71.17
5721,5804,20.01
5721,5805,
5721,5806,26.7
5721,5812,44.54
5721,5813,106.4
5721,5818,98.54
5721,5821,34.08
5721,5824,66.92
5721,5832,56.64
5721,5833,14.64
5721,5838,79.75
5721,5843,52.83
5721,5844,43.96
5721,5846,39.18
5721,5848,43.75
5721,5853,124.74
5721,5862,114.43
5721,5865,111.66
5721,5866,44.33
5721,5872,2.47
5721,5875,61.86
5721,5877,207.39
5721,5879,138.85
5721,5881,192.43
5721,5884,27.21
5721,5885,169.21
5721,5886,13.95
5721,5887,78.96
5721,5891,138.07
5721,5893,21.78
5721,5911,26.27
5721,5917,85.3
5722,1,83.53
5722,4000,86.91
5722,4001,100.77
5722,4002,83.37
5722,4006,201.17
5722,4008,108.33
5722,4010,119.39
5722,4011,26.37
5722,4012,195.66
5722,4014,146.24
5722,4015,115.87
5722,4016,61.13
5722,4018,190.25
5722,4021,155.88
5722,4027,103.25
5722,4032,46.22
5722,4033,109.91
5722,4034,130.67
5722,4035,77.66
5722,4045,127.62
5722,4048,169.41
5722,4059,49.04
5722,4064,
5722,4071,99.24
5722,4077,136.84
5722,4087,87.69
5722,4088,187.03
5722,4105,74.35
5722,4114,193.5
5722,4116,136.36
5722,4126,154.88
5722,4139,230.79
5722,4142,154.38
5722,4144,64.29
5722,4152,84.63
5722,4164,87.31
5722,4168,162.94
5722,4176,183.38
5722,4179,57.43
5722,4191,187.27
5722,4196,118.07
5722,4207,142.22
5722,4211,136.8
5722,4212,144.25
5722,4221,138.36
5722,4222,173.35
5722,4228,147.31
5722,4232,88.28
5722,4234,178.43
5722,4248,221.44
5722,4250,220.72
5722,4252,77.47
5722,4253,90.42
5722,4258,129.22
5722,4259,130.53
5722,4273,109.58
5722,4274,152.31
5722,4303,113.37
5722,4316,129.41
5722,4324,196.38
5722,4327,114.79
5722,4330,218.22
5722,4332,118.83
5722,4339,147.51
5722,4361,155.88
5722,4374,113.46
5722,4377,
5722,4379,148.21
5722,4381,198.92
5722,4385,170.6
5722,4389,137.16
5722,4400,118.93
5722,4414,140.14
5722,4415,94.32
5722,4418,116.96
5722,4422,98.94
5722,4426,108.41
5722,4432,104.0
5722,4433,91.54
5722,4438,69.17
5722,4443,112.15
5722,4467,39.58
5722,4472,221.62
5722,4480,56.2
5722,4482,171.62
5722,4495,157.24
5722,4496,137.9
5722,4498,159.57
5722,4501,205.86
5722,4512,224.21
5722,4519,151.04
5722,4536,208.79
5722,4545,
5722,4550,112.8
5722,4568,158.29
5722,4601,105.48
5722,4603,137.14
5722,4617,79.81
5722,4622,224.9
5722,4624,
5722,4625,162.21
5722,4631,57.37
5722,4644,
5722,4652,172.79
5722,4681,19.31
5722,4686,178.82
5722,4696,172.77
5722,4716,114.39
5722,4717,182.5
5722,4721,100.52
5722,4732,106.38
5722,4740,106.88
5722,4759,101.88
5722,4765,158.72
5722,4769,157.07
5722,4771,196.52
5722,4772,63.91
5722,4805,108.69
5722,4806,88.21
5722,4809,216.77
5722,4817,167.44
5722,4832,83.79
5722,4850,204.9
5722,4852,116.96
5722,4853,132.18
5722,4863,78.35
5722,4878,14.22
5722,4888,159.13
5722,4889,170.66
5722,4910,211.96
5722,4915,123.45
5722,4919,163.12
5722,4925,52.1
5722,4931,207.02
5722,4942,182.95
5722,4946,109.65
5722,4953,73.02
5722,4963,120.86
5722,4964,172.76
5722,4968,151.22
5722,4969,167.75
5722,4970,198.45
5722,4996,171.5
5722,5005,150.36
5722,5033,184.97
5722,5039,79.53
5722,5049,256.0
5722,5050,112.44
5722,5051,169.38
5722,5054,233.76
5722,5067,125.77
5722,5076,87.31
5722,5086,52.79
5722,5087,101.34
5722,5095,29.67
5722,5096,189.21
5722,5105,223.91
5722,5106,144.93
5722,5111,155.27
5722,5118,132.11
5722,5120,196.52
5722,5125,138.98
5722,5137,126.43
5722,5140,135.75
5722,5143,154.42
5722,5155,193.31
5722,5162,132.78
5722,5164,125.85
5722,5174,177.65
5722,5181,186.29
5722,5189,156.61
5722,5200,90.39
5722,5201,98.27
5722,5205,226.32
5722,5207,77.08
5722,5212,200.5
5722,5213,56.06
5722,5215,124.56
5722,5226,136.09
5722,5229,199.44
5722,5231,
5722,5232,145.53
5722,5233,66.26
5722,5241,143.83
5722,5257,182.99
5722,5259,97.34
5722,5261,191.81
5722,5292,45.54
5722,5304,102.36
5722,5309,99.25
5722,5311,105.64
5722,5315,53.61
5722,5322,137.46
5722,5325,117.5
5722,5333,45.09
5722,5335,125.59
5722,5339,155.14
5722,5351,189.8
5722,5357,32.59
5722,5372,92.9
5722,5373,171.22
5722,5375,194.71
5722,5379,68.22
5722,5382,230.54
5722,5389,34.53
5722,5414,80.77
5722,5419,26.6
5722,5426,118.13
5722,5435,138.99
5722,5440,140.83
5722,5443,29.15
5722,5463,133.69
5722,5466,151.48
5722,5473,113.78
5722,5478,226.62
5722,5491,131.64
5722,5492,202.63
5722,5493,122.43
5722,5496,175.92
5722,5499,244.25
5722,5519,119.66
5722,5522,232.87
5722,5530,126.5
5722,5545,31.71
5722,5562,196.02
5722,5568,89.87
5722,5579,119.58
5722,5584,155.97
5722,5601,95.75
5722,5602,128.87
5722,5606,203.92
5722,5616,156.53
5722,5619,205.84
5722,5620,75.39
5722,5622,126.53
5722,5626,167.16
5722,5633,193.07
5722,5637,170.1
5722,5643,157.29
5722,5647,148.7
5722,5660,65.81
5722,5664,138.64
5722,5669,135.85
5722,5676,97.52
5722,5677,190.22
5722,5679,
5722,5685,114.6
5722,5686,92.23
5722,5690,190.47
5722,5694,84.56
5722,5699,193.3
5722,5700,113.73
5722,5721,144.87
5722,5722,0.0
5722,5723,95.06
5722,5729,139.74
5722,5738,128.66
5722,5739,201.49
5722,5741,108.33
5722,5747,172.91
5722,5754,136.13
5722,5763,171.27
5722,5764,137.36
5722,5768,192.41
5722,5769,221.27
5722,5771,230.64
5722,5782,179.96
5722,5789,185.6
5722,5793,209.43
5722,5795,195.54
5722,5801,176.42
5722,5804,135.84
5722,5805,
5722,5806,157.98
5722,5812,109.34
5722,5813,64.96
5722,5818,217.94
5722,5821,165.2
5722,5824,160.27
5722,5832,100.54
5722,5833,136.3
5722,5838,73.03
5722,5843,125.52
5722,5844,154.69
5722,5846,106.61
5722,5848,112.41
5722,5853,42.06
5722,5862,234.42
5722,5865,134.68
5722,5866,151.53
5722,5872,143.87
5722,5875,166.81
5722,5877,58.92
5722,5879,31.75
5722,5881,70.56
5722,5884,140.97
5722,5885,20.73
5722,5886,136.74
5722,5887,72.96
5722,5891,77.15
5722,5893,132.47
5722,5911,156.26
5722,5917,190.25
5723,1,26.24
5723,4000,24.13
5723,4001,43.47
5723,4002,29.55
5723,4006,113.21
5723,4008,25.39
5723,4010,36.46
5723,4011,115.31
5723,4012,136.53
5723,4014,58.28
5723,4015,27.36
5723,4016,49.19
5723,4018,102.29
5723,4021,63.83
5723,4027,44.13
5723,4032,86.28
5723,4033,21.95
5723,4034,42.71
5723,4035,119.6
5723,4045,39.66
5723,4048,101.45
5723,4059,122.88
5723,4064,
5723,4071,10.89
5723,4077,48.88
5723,4087,33.62
5723,4088,104.1
5723,4105,30.55
5723,4114,110.57
5723,4116,48.4
5723,4126,80.06
5723,4139,157.13
5723,4142,66.42
5723,4144,69.95
5723,4152,9.15
5723,4164,24.53
5723,4168,103.82
5723,4176,114.38
5723,4179,44.82
5723,4191,131.47
5723,4196,51.47
5723,4207,54.26
5723,4211,48.84
5723,4212,75.88
5723,4221,50.4
5723,4222,117.54
5723,4228,64.38
5723,4232,4.56
5723,4234,119.3
5723,4248,152.45
5723,4250,151.73
5723,4252,21.25
5723,4253,56.91
5723,4258,46.29
5723,4259,47.6
5723,4273,50.88
5723,4274,94.0
5723,4303,25.41
5723,4316,111.55
5723,4324,127.39
5723,4327,26.84
5723,4330,153.86
5723,4332,50.87
5723,4339,78.49
5723,4361,72.95
5723,4374,25.5
5723,4377,
5723,4379,87.17
5723,4381,143.11
5723,4385,102.64
5723,4389,69.21
5723,4400,30.98
5723,4414,71.77
5723,4415,1.77
5723,4418,83.0
5723,4422,146.94
5723,4426,29.9
5723,4432,21.9
5723,4433,139.54
5723,4438,57.54
5723,4443,24.2
5723,4467,128.51
5723,4472,152.63
5723,4480,145.14
5723,4482,83.66
5723,4495,74.31
5723,4496,69.53
5723,4498,76.64
5723,4501,136.87
5723,4512,155.21
5723,4519,83.08
5723,4536,152.98
5723,4545,
5723,4550,54.1
5723,4568,75.35
5723,4601,46.78
5723,4603,117.54
5723,4617,24.63
5723,4622,158.41
5723,4624,
5723,4625,106.4
5723,4631,146.3
5723,4644,
5723,4652,116.98
5723,4681,119.71
5723,4686,123.01
5723,4696,84.82
5723,4716,25.67
5723,4717,114.55
5723,4721,12.56
5723,4732,17.66
5723,4740,48.18
5723,4759,13.15
5723,4765,99.94
5723,4769,98.29
5723,4771,108.57
5723,4772,101.9
5723,4805,74.73
5723,4806,74.92
5723,4809,147.78
5723,4817,111.63
5723,4832,25.04
5723,4850,136.94
5723,4852,57.83
5723,4853,64.22
5723,4863,32.96
5723,4878,113.11
5723,4888,98.24
5723,4889,114.85
5723,4910,142.96
5723,4915,55.08
5723,4919,80.18
5723,4925,51.72
5723,4931,138.02
5723,4942,143.27
5723,4946,21.7
5723,4953,59.46
5723,4963,52.49
5723,4964,84.8
5723,4968,63.27
5723,4969,79.79
5723,4970,141.31
5723,4996,112.37
5723,5005,62.41
5723,5033,129.17
5723,5039,29.68
5723,5049,186.15
5723,5050,24.49
5723,5051,114.23
5723,5054,165.81
5723,5067,37.05
5723,5076,24.53
5723,5086,141.72
5723,5087,42.64
5723,5095,118.6
5723,5096,133.4
5723,5105,154.92
5723,5106,83.89
5723,5111,96.15
5723,5118,98.15
5723,5120,113.59
5723,5125,51.02
5723,5137,50.07
5723,5140,41.53
5723,5143,93.14
5723,5155,125.35
5723,5162,49.85
5723,5164,57.48
5723,5174,94.71
5723,5181,103.35
5723,5189,97.48
5723,5200,27.61
5723,5201,121.95
5723,5205,157.33
5723,5207,41.66
5723,5212,117.57
5723,5213,144.99
5723,5215,28.25
5723,5226,102.13
5723,5229,130.44
5723,5231,
5723,5232,62.6
5723,5233,57.03
5723,5241,84.34
5723,5257,127.18
5723,5259,22.3
5723,5261,99.76
5723,5292,134.47
5723,5304,102.7
5723,5309,121.74
5723,5311,46.52
5723,5315,93.81
5723,5322,69.09
5723,5325,34.57
5723,5333,134.03
5723,5335,42.65
5723,5339,141.85
5723,5351,133.99
5723,5357,72.17
5723,5372,53.4
5723,5373,83.27
5723,5375,138.91
5723,5379,157.16
5723,5382,160.98
5723,5389,67.7
5723,5414,22.34
5723,5419,127.0
5723,5426,59.01
5723,5435,71.04
5723,5440,57.9
5723,5443,100.95
5723,5463,50.76
5723,5466,90.44
5723,5473,54.66
5723,5478,160.12
5723,5491,43.68
5723,5492,133.64
5723,5493,35.3
5723,5496,107.96
5723,5499,184.03
5723,5519,38.74
5723,5522,163.3
5723,5530,29.21
5723,5545,89.13
5723,5562,128.06
5723,5568,115.75
5723,5579,127.39
5723,5584,97.19
5723,5601,7.07
5723,5602,45.94
5723,5606,135.96
5723,5616,80.14
5723,5619,136.85
5723,5620,41.43
5723,5622,174.52
5723,5626,111.35
5723,5633,137.26
5723,5637,82.15
5723,5643,69.34
5723,5647,60.74
5723,5660,70.07
5723,5664,55.71
5723,5669,122.56
5723,5676,9.17
5723,5677,102.26
5723,5679,
5723,5685,25.88
5723,5686,19.56
5723,5690,107.54
5723,5694,173.49
5723,5699,125.34
5723,5700,25.77
5723,5721,56.92
5723,5722,95.37
5723,5723,0.0
5723,5729,51.78
5723,5738,60.7
5723,5739,118.56
5723,5741,25.4
5723,5747,160.49
5723,5754,61.09
5723,5763,103.31
5723,5764,66.62
5723,5768,136.6
5723,5769,152.27
5723,5771,161.08
5723,5782,120.84
5723,5789,102.67
5723,5793,141.47
5723,5795,139.73
5723,5801,120.62
5723,5804,47.88
5723,5805,
5723,5806,75.05
5723,5812,21.38
5723,5813,76.97
5723,5818,148.94
5723,5821,84.08
5723,5824,72.32
5723,5832,17.61
5723,5833,53.37
5723,5838,29.23
5723,5843,57.57
5723,5844,93.41
5723,5846,17.89
5723,5848,29.47
5723,5853,65.2
5723,5862,164.83
5723,5865,75.56
5723,5866,63.58
5723,5872,55.92
5723,5875,98.85
5723,5877,147.85
5723,5879,93.62
5723,5881,159.49
5723,5884,76.65
5723,5885,109.67
5723,5886,42.93
5723,5887,28.45
5723,5891,108.97
5723,5893,44.52
5723,5911,73.33
5723,5917,122.29
5729,1,71.95
5729,4000,69.83
5729,4001,91.34
5729,4002,75.26
5729,4006,76.57
5729,4008,46.05
5729,4010,43.38
5729,4011,161.01
5729,4012,198.63
5729,4014,46.88
5729,4015,30.19
5729,4016,94.89
5729,4018,90.88
5729,4021,52.43
5729,4027,92.0
5729,4032,81.01
5729,4033,19.59
5729,4034,31.31
5729,4035,116.71
5729,4045,11.01
5729,4048,105.12
5729,4059,168.59
5729,4064,
5729,4071,36.61
5729,4077,37.48
5729,4087,79.32
5729,4088,101.27
5729,4105,76.26
5729,4114,107.74
5729,4116,37.0
5729,4126,71.31
5729,4139,150.2
5729,4142,55.02
5729,4144,115.66
5729,4152,59.11
5729,4164,70.24
5729,4168,151.69
5729,4176,107.46
5729,4179,90.52
5729,4191,122.68
5729,4196,74.3
5729,4207,42.86
5729,4211,37.44
5729,4212,79.3
5729,4221,39.0
5729,4222,108.76
5729,4228,55.79
5729,4232,56.85
5729,4234,181.22
5729,4248,145.52
5729,4250,144.8
5729,4252,66.95
5729,4253,102.61
5729,4258,54.81
5729,4259,37.05
5729,4273,69.65
5729,4274,49.3
5729,4303,16.73
5729,4316,66.86
5729,4324,120.46
5729,4327,20.65
5729,4330,146.93
5729,4332,73.71
5729,4339,71.21
5729,4361,64.36
5729,4374,13.6
5729,4377,
5729,4379,78.39
5729,4381,134.33
5729,4385,106.31
5729,4389,92.04
5729,4400,21.84
5729,4414,74.23
5729,4415,51.69
5729,4418,77.4
5729,4422,192.64
5729,4426,57.53
5729,4432,69.77
5729,4433,185.24
5729,4438,103.25
5729,4443,14.61
5729,4467,174.21
5729,4472,145.7
5729,4480,177.22
5729,4482,72.26
5729,4495,65.72
5729,4496,85.3
5729,4498,68.05
5729,4501,129.94
5729,4512,148.29
5729,4519,92.66
5729,4536,144.19
5729,4545,
5729,4550,72.88
5729,4568,66.76
5729,4601,80.89
5729,4603,165.41
5729,4617,70.33
5729,4622,151.48
5729,4624,
5729,4625,97.61
5729,4631,189.35
5729,4644,
5729,4652,108.2
5729,4681,165.42
5729,4686,114.22
5729,4696,73.41
5729,4716,38.74
5729,4717,119.32
5729,4721,43.63
5729,4732,41.88
5729,4740,82.29
5729,4759,39.21
5729,4765,91.16
5729,4769,89.5
5729,4771,71.92
5729,4772,147.6
5729,4805,69.46
5729,4806,120.62
5729,4809,140.85
5729,4817,102.84
5729,4832,70.75
5729,4850,140.61
5729,4852,105.7
5729,4853,94.91
5729,4863,78.67
5729,4878,158.82
5729,4888,89.46
5729,4889,106.06
5729,4910,136.04
5729,4915,89.9
5729,4919,87.39
5729,4925,97.42
5729,4931,131.1
5729,4942,136.34
5729,4946,15.73
5729,4953,105.16
5729,4963,93.19
5729,4964,73.4
5729,4968,51.86
5729,4969,35.1
5729,4970,134.39
5729,4996,174.29
5729,5005,51.0
5729,5033,120.38
5729,5039,75.38
5729,5049,179.22
5729,5050,15.04
5729,5051,107.3
5729,5054,169.48
5729,5067,34.6
5729,5076,70.24
5729,5086,187.42
5729,5087,65.2
5729,5095,164.3
5729,5096,124.62
5729,5105,147.99
5729,5106,75.11
5729,5111,144.69
5729,5118,83.52
5729,5120,110.76
5729,5125,39.61
5729,5137,43.21
5729,5140,36.39
5729,5143,84.35
5729,5155,129.02
5729,5162,37.46
5729,5164,87.13
5729,5174,88.06
5729,5181,100.52
5729,5189,145.35
5729,5200,73.32
5729,5201,98.19
5729,5205,150.4
5729,5207,87.36
5729,5212,114.74
5729,5213,190.69
5729,5215,39.82
5729,5226,77.74
5729,5229,123.52
5729,5231,
5729,5232,63.33
5729,5233,102.74
5729,5241,75.56
5729,5257,118.4
5729,5259,60.19
5729,5261,88.35
5729,5292,180.17
5729,5304,92.84
5729,5309,93.14
5729,5311,94.38
5729,5315,139.51
5729,5322,84.24
5729,5325,55.23
5729,5333,179.73
5729,5335,57.38
5729,5339,187.55
5729,5351,125.21
5729,5357,117.88
5729,5372,99.11
5729,5373,71.86
5729,5375,130.12
5729,5379,209.83
5729,5382,154.05
5729,5389,113.41
5729,5414,68.05
5729,5419,172.7
5729,5426,106.87
5729,5435,93.87
5729,5440,37.63
5729,5443,172.48
5729,5463,66.48
5729,5466,81.65
5729,5473,102.53
5729,5478,153.19
5729,5491,32.27
5729,5492,126.71
5729,5493,26.0
5729,5496,111.63
5729,5499,177.1
5729,5519,59.4
5729,5522,156.37
5729,5530,38.32
5729,5545,96.53
5729,5562,131.73
5729,5568,161.45
5729,5579,173.09
5729,5584,88.41
5729,5601,46.1
5729,5602,36.25
5729,5606,139.63
5729,5616,86.7
5729,5619,129.92
5729,5620,87.14
5729,5622,220.23
5729,5626,102.56
5729,5633,128.47
5729,5637,52.32
5729,5643,57.93
5729,5647,23.22
5729,5660,71.68
5729,5664,46.18
5729,5669,168.27
5729,5676,37.36
5729,5677,90.85
5729,5679,
5729,5685,38.95
5729,5686,67.43
5729,5690,104.71
5729,5694,189.97
5729,5699,135.9
5729,5700,16.08
5729,5721,45.51
5729,5722,141.07
5729,5723,52.42
5729,5729,0.0
5729,5738,83.53
5729,5739,89.98
5729,5741,49.05
5729,5747,222.41
5729,5754,76.82
5729,5763,106.98
5729,5764,71.07
5729,5768,127.82
5729,5769,145.35
5729,5771,154.15
5729,5782,182.75
5729,5789,99.84
5729,5793,145.14
5729,5795,130.95
5729,5801,111.83
5729,5804,36.47
5729,5805,
5729,5806,66.46
5729,5812,18.51
5729,5813,71.7
5729,5818,142.01
5729,5821,88.54
5729,5824,27.62
5729,5832,65.48
5729,5833,47.16
5729,5838,74.93
5729,5843,80.4
5729,5844,84.62
5729,5846,44.19
5729,5848,50.13
5729,5853,110.9
5729,5862,157.9
5729,5865,123.42
5729,5866,26.05
5729,5872,44.51
5729,5875,102.52
5729,5877,194.73
5729,5879,139.32
5729,5881,205.2
5729,5884,67.87
5729,5885,155.37
5729,5886,37.38
5729,5887,74.15
5729,5891,103.37
5729,5893,33.11
5729,5911,64.74
5729,5917,125.96
5738,1,64.18
5738,4000,54.39
5738,4001,35.86
5738,4002,50.5
5738,4006,155.78
5738,4008,41.36
5738,4010,52.42
5738,4011,148.5
5738,4012,96.05
5738,4014,64.26
5738,4015,61.34
5738,4016,79.37
5738,4018,140.66
5738,4021,88.91
5738,4027,47.38
5738,4032,119.14
5738,4033,56.62
5738,4034,75.21
5738,4035,152.45
5738,4045,78.41
5738,4048,44.11
5738,4059,141.76
5738,4064,
5738,4071,64.22
5738,4077,83.26
5738,4087,46.34
5738,4088,92.17
5738,4105,73.57
5738,4114,98.64
5738,4116,71.68
5738,4126,46.09
5738,4139,105.49
5738,4142,104.78
5738,4144,88.83
5738,4152,63.79
5738,4164,57.35
5738,4168,57.09
5738,4176,85.28
5738,4179,77.68
5738,4191,61.97
5738,4196,17.17
5738,4207,88.64
5738,4211,92.98
5738,4212,42.51
5738,4221,84.78
5738,4222,48.05
5738,4228,54.9
5738,4232,61.53
5738,4234,120.51
5738,4248,123.35
5738,4250,109.32
5738,4252,61.19
5738,4253,68.94
5738,4258,62.25
5738,4259,63.56
5738,4273,27.15
5738,4274,133.03
5738,4303,64.15
5738,4316,147.97
5738,4324,98.29
5738,4327,61.71
5738,4330,92.92
5738,4332,17.25
5738,4339,38.72
5738,4361,55.65
5738,4374,64.24
5738,4377,
5738,4379,39.42
5738,4381,73.62
5738,4385,45.3
5738,4389,8.45
5738,4400,70.01
5738,4414,31.35
5738,4415,58.31
5738,4418,115.86
5738,4422,165.82
5738,4426,37.9
5738,4432,47.49
5738,4433,158.42
5738,4438,76.43
5738,4443,62.94
5738,4467,161.7
5738,4472,104.35
5738,4480,178.32
5738,4482,83.9
5738,4495,44.48
5738,4496,21.03
5738,4498,42.05
5738,4501,107.77
5738,4512,126.12
5738,4519,25.74
5738,4536,83.48
5738,4545,
5738,4550,22.35
5738,4568,43.28
5738,4601,30.4
5738,4603,77.06
5738,4617,59.02
5738,4622,99.6
5738,4624,
5738,4625,36.9
5738,4631,179.49
5738,4644,
5738,4652,47.49
5738,4681,152.9
5738,4686,53.52
5738,4696,95.18
5738,4716,57.89
5738,4717,57.2
5738,4721,51.82
5738,4732,51.63
5738,4740,31.8
5738,4759,49.24
5738,4765,33.42
5738,4769,31.77
5738,4771,147.59
5738,4772,120.78
5738,4805,107.59
5738,4806,93.8
5738,4809,118.68
5738,4817,42.13
5738,4832,64.44
5738,4850,79.6
5738,4852,61.09
5738,4853,6.33
5738,4863,59.0
5738,4878,146.3
5738,4888,41.16
5738,4889,45.36
5738,4910,113.86
5738,4915,16.0
5738,4919,76.86
5738,4925,84.91
5738,4931,108.93
5738,4942,57.65
5738,4946,60.44
5738,4953,78.34
5738,4963,14.32
5738,4964,122.83
5738,4968,93.42
5738,4969,118.82
5738,4970,73.15
5738,4996,113.58
5738,5005,104.18
5738,5033,59.67
5738,5039,61.16
5738,5049,130.7
5738,5050,63.52
5738,5051,52.67
5738,5054,108.46
5738,5067,71.03
5738,5076,57.35
5738,5086,174.91
5738,5087,36.05
5738,5095,151.79
5738,5096,63.91
5738,5105,109.32
5738,5106,36.14
5738,5111,40.21
5738,5118,131.0
5738,5120,95.86
5738,5125,80.96
5738,5137,88.81
5738,5140,75.51
5738,5143,28.69
5738,5155,68.01
5738,5162,65.81
5738,5164,15.14
5738,5174,88.43
5738,5181,91.43
5738,5189,57.01
5738,5200,64.25
5738,5201,154.8
5738,5205,128.23
5738,5207,57.75
5738,5212,105.64
5738,5213,151.57
5738,5215,57.59
5738,5226,134.99
5738,5229,66.04
5738,5231,
5738,5232,40.25
5738,5233,75.92
5738,5241,35.04
5738,5257,57.69
5738,5259,50.04
5738,5261,112.63
5738,5292,171.07
5738,5304,135.55
5738,5309,154.6
5738,5311,49.77
5738,5315,112.69
5738,5322,23.12
5738,5325,50.53
5738,5333,143.02
5738,5335,58.61
5738,5339,155.4
5738,5351,64.5
5738,5357,105.36
5738,5372,66.5
5738,5373,86.6
5738,5375,69.41
5738,5379,190.34
5738,5382,105.24
5738,5389,100.89
5738,5414,58.01
5738,5419,160.19
5738,5426,30.66
5738,5435,10.51
5738,5440,73.86
5738,5443,134.13
5738,5463,40.25
5738,5466,46.62
5738,5473,57.91
5738,5478,101.32
5738,5491,76.18
5738,5492,104.54
5738,5493,69.27
5738,5496,50.62
5738,5499,118.95
5738,5519,35.97
5738,5522,107.57
5738,5530,59.53
5738,5545,122.32
5738,5562,70.72
5738,5568,134.63
5738,5579,146.27
5738,5584,30.67
5738,5601,46.75
5738,5602,61.9
5738,5606,78.62
5738,5616,47.73
5738,5619,88.59
5738,5620,74.29
5738,5622,193.41
5738,5626,41.86
5738,5633,67.77
5738,5637,121.18
5738,5643,100.33
5738,5647,99.77
5738,5660,102.92
5738,5664,71.67
5738,5669,141.44
5738,5676,67.08
5738,5677,140.63
5738,5679,
5738,5685,57.29
5738,5686,55.69
5738,5690,95.53
5738,5694,206.68
5738,5699,68.0
5738,5700,64.51
5738,5721,60.65
5738,5722,128.55
5738,5723,59.98
5738,5729,90.81
5738,5738,0.0
5738,5739,106.64
5738,5741,37.15
5738,5747,161.7
5738,5754,29.92
5738,5763,45.96
5738,5764,31.15
5738,5768,67.11
